"s"	"Fx"	"Fy"	"Fz"
11.33500	-0.53009	0.67032	1.35345
11.33600	-0.52902	0.67001	1.35498
11.33700	-0.52872	0.66986	1.35406
11.33800	-0.52887	0.67001	1.35498
11.33900	-0.52826	0.67032	1.35468
11.34000	-0.52765	0.66971	1.35742
11.34100	-0.52673	0.66971	1.35803
11.34200	-0.52689	0.67047	1.35742
11.34300	-0.52673	0.67123	1.35910
11.34400	-0.52750	0.67078	1.36002
11.34500	-0.52628	0.66864	1.36032
11.34600	-0.52612	0.66940	1.36002
11.34700	-0.52475	0.66879	1.36139
11.34800	-0.52322	0.66910	1.36078
11.34900	-0.52444	0.67017	1.36230
11.35000	-0.52414	0.66864	1.36383
11.35100	-0.52475	0.66864	1.36276
11.35200	-0.52429	0.66895	1.36322
11.35300	-0.52414	0.66788	1.36322
11.35400	-0.52322	0.66772	1.36444
11.35500	-0.52414	0.66757	1.36566
11.35600	-0.52353	0.66772	1.36490
11.35700	-0.52292	0.66742	1.36688
11.35800	-0.52261	0.66635	1.36673
11.35900	-0.52200	0.66513	1.36871
11.36000	-0.52277	0.66574	1.36749
11.36100	-0.52261	0.66406	1.36734
11.36200	-0.52078	0.66513	1.36810
11.36300	-0.52078	0.66452	1.36765
11.36400	-0.52185	0.66498	1.36795
11.36500	-0.51956	0.66238	1.36780
11.36600	-0.52109	0.66254	1.36810
11.36700	-0.52078	0.66269	1.36963
11.36800	-0.52048	0.66193	1.36871
11.36900	-0.52078	0.66208	1.36993
11.37000	-0.52017	0.66299	1.37024
11.37100	-0.52017	0.66177	1.37009
11.37200	-0.51941	0.66116	1.37085
11.37300	-0.51804	0.66101	1.37054
11.37400	-0.51987	0.66116	1.37100
11.37500	-0.51773	0.65994	1.37009
11.37600	-0.51727	0.65994	1.37222
11.37700	-0.51758	0.65887	1.37131
11.37800	-0.51697	0.65872	1.37268
11.37900	-0.51758	0.65887	1.37314
11.38000	-0.51834	0.65735	1.37146
11.38100	-0.51804	0.65735	1.37299
11.38200	-0.51880	0.65796	1.37375
11.38300	-0.51849	0.65643	1.37268
11.38400	-0.51727	0.65674	1.37344
11.38500	-0.51819	0.65536	1.37405
11.38600	-0.51819	0.65552	1.37527
11.38700	-0.51727	0.65491	1.37421
11.38800	-0.51788	0.65536	1.37436
11.38900	-0.51727	0.65369	1.37329
11.39000	-0.51880	0.65445	1.37207
11.39100	-0.51727	0.65536	1.37421
11.39200	-0.51666	0.65430	1.37390
11.39300	-0.51682	0.65353	1.37451
11.39400	-0.51620	0.65231	1.37451
11.39500	-0.51651	0.65323	1.37451
11.39600	-0.51559	0.65155	1.37466
11.39700	-0.51651	0.65140	1.37451
11.39800	-0.51727	0.65140	1.37619
11.39900	-0.51773	0.65094	1.37573
11.40000	-0.51666	0.65048	1.37573
11.40100	-0.51666	0.64941	1.37573
11.40200	-0.51666	0.64941	1.37589
11.40300	-0.51697	0.65002	1.37634
11.40400	-0.51697	0.64819	1.37329
11.40500	-0.51636	0.64911	1.37680
11.40600	-0.51620	0.65018	1.37665
11.40700	-0.51636	0.64911	1.37604
11.40800	-0.51605	0.64941	1.37573
11.40900	-0.51544	0.65048	1.37695
11.41000	-0.51590	0.65018	1.37680
11.41100	-0.51590	0.64896	1.37665
11.41200	-0.51453	0.64972	1.37558
11.41300	-0.51620	0.64987	1.37695
11.41400	-0.51666	0.64850	1.37573
11.41500	-0.51559	0.64850	1.37650
11.41600	-0.51498	0.64789	1.37665
11.41700	-0.51590	0.64774	1.37558
11.41800	-0.51620	0.64743	1.37589
11.41900	-0.51468	0.64667	1.37589
11.42000	-0.51544	0.64621	1.37695
11.42100	-0.51422	0.64621	1.37619
11.42200	-0.51407	0.64713	1.37589
11.42300	-0.51437	0.64560	1.37512
11.42400	-0.51392	0.64682	1.37619
11.42500	-0.51529	0.64728	1.37589
11.42600	-0.51422	0.64667	1.37665
11.42700	-0.51453	0.64529	1.37573
11.42800	-0.51514	0.64667	1.37711
11.42900	-0.51575	0.64560	1.37604
11.43000	-0.51331	0.64499	1.37711
11.43100	-0.51483	0.64575	1.37527
11.43200	-0.51392	0.64514	1.37619
11.43300	-0.51468	0.64560	1.37421
11.43400	-0.51514	0.64560	1.37665
11.43500	-0.51346	0.64514	1.37497
11.43600	-0.51376	0.64590	1.37543
11.43700	-0.51422	0.64453	1.37634
11.43800	-0.51422	0.64468	1.37329
11.43900	-0.51331	0.64651	1.37482
11.44000	-0.51422	0.64423	1.37375
11.44100	-0.51193	0.64529	1.37451
11.44200	-0.51376	0.64423	1.37405
11.44300	-0.51285	0.64484	1.37482
11.44400	-0.51376	0.64545	1.37436
11.44500	-0.51239	0.64453	1.37283
11.44600	-0.51300	0.64560	1.37375
11.44700	-0.51285	0.64438	1.37146
11.44800	-0.51224	0.64529	1.37115
11.44900	-0.51224	0.64331	1.37207
11.45000	-0.51224	0.64484	1.37177
11.45100	-0.51208	0.64423	1.37085
11.45200	-0.51178	0.64301	1.37177
11.45300	-0.51208	0.64362	1.37009
11.45400	-0.51117	0.64362	1.37024
11.45500	-0.51270	0.64377	1.37100
11.45600	-0.51117	0.64484	1.36993
11.45700	-0.51071	0.64484	1.36902
11.45800	-0.51163	0.64270	1.37039
11.45900	-0.51193	0.64453	1.36856
11.46000	-0.51056	0.64331	1.36978
11.46100	-0.51193	0.64407	1.36887
11.46200	-0.51041	0.64224	1.36795
11.46300	-0.51056	0.64270	1.36658
11.46400	-0.51102	0.64377	1.36719
11.46500	-0.50858	0.64438	1.36658
11.46600	-0.51041	0.64285	1.36597
11.46700	-0.51041	0.64407	1.36642
11.46800	-0.50919	0.64484	1.36673
11.46900	-0.50995	0.64362	1.36246
11.47000	-0.50964	0.64484	1.36475
11.47100	-0.50949	0.64529	1.36429
11.47200	-0.50903	0.64331	1.36429
11.47300	-0.50888	0.64621	1.36536
11.47400	-0.50949	0.64575	1.36398
11.47500	-0.50766	0.64468	1.36383
11.47600	-0.50888	0.64438	1.36276
11.47700	-0.50934	0.64423	1.36169
11.47800	-0.50812	0.64438	1.36200
11.47900	-0.50827	0.64545	1.36276
11.48000	-0.50919	0.64529	1.36108
11.48100	-0.50812	0.64499	1.36063
11.48200	-0.50690	0.64789	1.36063
11.48300	-0.50735	0.64758	1.36002
11.48400	-0.50537	0.64682	1.36047
11.48500	-0.50598	0.64606	1.35864
11.48600	-0.50644	0.64819	1.35941
11.48700	-0.50613	0.64880	1.35971
11.48800	-0.50568	0.64743	1.35941
11.48900	-0.50629	0.64789	1.35925
11.49000	-0.50674	0.64667	1.35864
11.49100	-0.50613	0.64926	1.35696
11.49200	-0.50537	0.64865	1.35788
11.49300	-0.50491	0.64911	1.35635
11.49400	-0.50598	0.65033	1.35651
11.49500	-0.50583	0.64941	1.35544
11.49600	-0.50537	0.65048	1.35681
11.49700	-0.50400	0.64987	1.35590
11.49800	-0.50461	0.65155	1.35574
11.49900	-0.50400	0.65018	1.35376
11.50000	-0.50354	0.65125	1.35406
11.50100	-0.50323	0.65186	1.35345
11.50200	-0.50354	0.65231	1.35315
11.50300	-0.50278	0.65323	1.35315
11.50400	-0.50354	0.65216	1.35452
11.50500	-0.50354	0.65292	1.35284
11.50600	-0.50323	0.65292	1.35254
11.50700	-0.50125	0.65292	1.35101
11.50800	-0.50262	0.65308	1.35147
11.50900	-0.50278	0.65445	1.35162
11.51000	-0.50125	0.65384	1.35269
11.51100	-0.50110	0.65475	1.35117
11.51200	-0.50171	0.65567	1.34979
11.51300	-0.50232	0.65475	1.35132
11.51400	-0.50217	0.65674	1.35040
11.51500	-0.50125	0.65750	1.35056
11.51600	-0.50095	0.65750	1.35056
11.51700	-0.50125	0.66055	1.34918
11.51800	-0.50034	0.65918	1.34872
11.51900	-0.50079	0.65994	1.34979
11.52000	-0.49957	0.65979	1.34842
11.52100	-0.49973	0.66040	1.34796
11.52200	-0.49942	0.66071	1.34735
11.52300	-0.49881	0.66071	1.34796
11.52400	-0.50079	0.66010	1.34796
11.52500	-0.50018	0.66177	1.34674
11.52600	-0.49820	0.66177	1.34720
11.52700	-0.49896	0.66193	1.34628
11.52800	-0.49957	0.66315	1.34613
11.52900	-0.49881	0.66315	1.34567
11.53000	-0.49881	0.66360	1.34659
11.53100	-0.49835	0.66498	1.34552
11.53200	-0.49850	0.66406	1.34430
11.53300	-0.49728	0.66528	1.34460
11.53400	-0.49850	0.66620	1.34354
11.53500	-0.49744	0.66589	1.34323
11.53600	-0.49774	0.66772	1.34262
11.53700	-0.49698	0.66666	1.34201
11.53800	-0.49683	0.66696	1.34323
11.53900	-0.49789	0.66895	1.34201
11.54000	-0.49759	0.66849	1.34247
11.54100	-0.49667	0.66849	1.34140
11.54200	-0.49683	0.66849	1.34140
11.54300	-0.49713	0.66925	1.34125
11.54400	-0.49713	0.67032	1.34109
11.54500	-0.49622	0.67017	1.34003
11.54600	-0.49606	0.67169	1.33926
11.54700	-0.49683	0.67078	1.33850
11.54800	-0.49591	0.67169	1.33881
11.54900	-0.49683	0.67215	1.33667
11.55000	-0.49622	0.67123	1.33835
11.55100	-0.49637	0.67368	1.33698
11.55200	-0.49545	0.67215	1.33789
11.55300	-0.49637	0.67429	1.33652
11.55400	-0.49545	0.67322	1.33652
11.55500	-0.49683	0.67398	1.33545
11.55600	-0.49683	0.67398	1.33713
11.55700	-0.49576	0.67429	1.33575
11.55800	-0.49484	0.67505	1.33347
11.55900	-0.49484	0.67383	1.33392
11.56000	-0.49484	0.67474	1.33301
11.56100	-0.49576	0.67581	1.33286
11.56200	-0.49622	0.67535	1.33240
11.56300	-0.49545	0.67703	1.33331
11.56400	-0.49561	0.67596	1.33240
11.56500	-0.49606	0.67673	1.33224
11.56600	-0.49576	0.67490	1.33224
11.56700	-0.49591	0.67657	1.32950
11.56800	-0.49561	0.67703	1.32965
11.56900	-0.49469	0.67581	1.33011
11.57000	-0.49576	0.67764	1.33011
11.57100	-0.49500	0.67764	1.32935
11.57200	-0.49484	0.67474	1.32980
11.57300	-0.49545	0.67642	1.33011
11.57400	-0.49530	0.67581	1.33057
11.57500	-0.49530	0.67657	1.33118
11.57600	-0.49500	0.67688	1.33057
11.57700	-0.49423	0.67795	1.32996
11.57800	-0.49606	0.67719	1.33011
11.57900	-0.49545	0.67642	1.33011
11.58000	-0.49576	0.67688	1.33057
11.58100	-0.49515	0.67825	1.32950
11.58200	-0.49713	0.67810	1.32919
11.58300	-0.49576	0.67825	1.33026
11.58400	-0.49652	0.67703	1.32950
11.58500	-0.49622	0.67764	1.32858
11.58600	-0.49622	0.67719	1.32904
11.58700	-0.49561	0.67886	1.32813
11.58800	-0.49591	0.67795	1.32919
11.58900	-0.49637	0.67795	1.33026
11.59000	-0.49683	0.67917	1.33026
11.59100	-0.49591	0.67825	1.33057
11.59200	-0.49759	0.67917	1.33026
11.59300	-0.49805	0.67963	1.33057
11.59400	-0.49667	0.67902	1.33041
11.59500	-0.49683	0.67856	1.33026
11.59600	-0.49652	0.67871	1.32980
11.59700	-0.49652	0.67856	1.33148
11.59800	-0.49637	0.67841	1.33041
11.59900	-0.49713	0.67825	1.33072
11.60000	-0.49698	0.67871	1.33163
11.60100	-0.49637	0.67657	1.33240
11.60200	-0.49683	0.67856	1.33148
11.60300	-0.49698	0.67825	1.33270
11.60400	-0.49698	0.67917	1.33270
11.60500	-0.49728	0.67856	1.33270
11.60600	-0.49820	0.67749	1.33270
11.60700	-0.49637	0.67795	1.33362
11.60800	-0.49667	0.67719	1.33545
11.60900	-0.49652	0.67657	1.33469
11.61000	-0.49789	0.67780	1.33423
11.61100	-0.49667	0.67810	1.33530
11.61200	-0.49622	0.67703	1.33514
11.61300	-0.49744	0.67734	1.33591
11.61400	-0.49774	0.67825	1.33499
11.61500	-0.49667	0.67673	1.33591
11.61600	-0.49713	0.67734	1.33667
11.61700	-0.49713	0.67596	1.33621
11.61800	-0.49744	0.67734	1.33850
11.61900	-0.49652	0.67673	1.33896
11.62000	-0.49652	0.67627	1.33865
11.62100	-0.49759	0.67627	1.33865
11.62200	-0.49744	0.67703	1.33804
11.62300	-0.49759	0.67551	1.33942
11.62400	-0.49698	0.67535	1.34064
11.62500	-0.49789	0.67642	1.34003
11.62600	-0.49698	0.67520	1.33972
11.62700	-0.49789	0.67581	1.34018
11.62800	-0.49728	0.67612	1.34079
11.62900	-0.49652	0.67474	1.33835
11.63000	-0.49713	0.67566	1.34094
11.63100	-0.49728	0.67520	1.34277
11.63200	-0.49667	0.67505	1.34094
11.63300	-0.49713	0.67596	1.34201
11.63400	-0.49789	0.67383	1.34125
11.63500	-0.49545	0.67551	1.34277
11.63600	-0.49652	0.67398	1.34186
11.63700	-0.49637	0.67444	1.34216
11.63800	-0.49667	0.67520	1.34232
11.63900	-0.49637	0.67337	1.34354
11.64000	-0.49637	0.67322	1.34491
11.64100	-0.49683	0.67352	1.34308
11.64200	-0.49591	0.67184	1.34262
11.64300	-0.49667	0.67215	1.34354
11.64400	-0.49652	0.67184	1.34262
11.64500	-0.49606	0.67184	1.34354
11.64600	-0.49500	0.67200	1.34308
11.64700	-0.49622	0.67154	1.34476
11.64800	-0.49347	0.67123	1.34476
11.64900	-0.49622	0.66986	1.34369
11.65000	-0.49500	0.66940	1.34552
11.65100	-0.49515	0.66986	1.34567
11.65200	-0.49438	0.66956	1.34476
11.65300	-0.49393	0.66940	1.34644
11.65400	-0.49423	0.66971	1.34491
11.65500	-0.49469	0.66940	1.34384
11.65600	-0.49500	0.66711	1.34415
11.65700	-0.49545	0.66727	1.34506
11.65800	-0.49469	0.66727	1.34521
11.65900	-0.49469	0.66772	1.34567
11.66000	-0.49438	0.66711	1.34567
11.66100	-0.49377	0.66635	1.34460
11.66200	-0.49530	0.66574	1.34659
11.66300	-0.49469	0.66513	1.34537
11.66400	-0.49347	0.66406	1.34628
11.66500	-0.49316	0.66391	1.34476
11.66600	-0.49362	0.66269	1.34521
11.66700	-0.49316	0.66422	1.34476
11.66800	-0.49179	0.66254	1.34476
11.66900	-0.49332	0.66284	1.34552
11.67000	-0.49225	0.66238	1.34491
11.67100	-0.49240	0.66238	1.34567
11.67200	-0.49164	0.66162	1.34430
11.67300	-0.49316	0.66132	1.34521
11.67400	-0.49164	0.65903	1.34521
11.67500	-0.49393	0.66025	1.34399
11.67600	-0.49301	0.65857	1.34430
11.67700	-0.49225	0.66055	1.34506
11.67800	-0.49240	0.65765	1.34567
11.67900	-0.49194	0.65857	1.34506
11.68000	-0.49088	0.65704	1.34399
11.68100	-0.49133	0.65582	1.34506
11.68200	-0.49194	0.65689	1.34369
11.68300	-0.49133	0.65536	1.34552
11.68400	-0.49133	0.65506	1.34476
11.68500	-0.49179	0.65491	1.34445
11.68600	-0.49179	0.65445	1.34384
11.68700	-0.49210	0.65491	1.34567
11.68800	-0.49149	0.65338	1.34430
11.68900	-0.49057	0.65292	1.34354
11.69000	-0.49118	0.65231	1.34247
11.69100	-0.49072	0.65094	1.34521
11.69200	-0.49164	0.65140	1.34308
11.69300	-0.48965	0.65002	1.34384
11.69400	-0.49088	0.64957	1.34537
11.69500	-0.48996	0.64941	1.34369
11.69600	-0.49118	0.64850	1.34415
11.69700	-0.49042	0.64743	1.34399
11.69800	-0.49271	0.64728	1.34399
11.69900	-0.49118	0.64651	1.34354
11.70000	-0.49103	0.64636	1.34460
11.70100	-0.49026	0.64514	1.34323
11.70200	-0.48965	0.64468	1.34277
11.70300	-0.49072	0.64606	1.34308
11.70400	-0.49210	0.64545	1.34369
11.70500	-0.49042	0.64407	1.34369
11.70600	-0.49072	0.64346	1.34323
11.70700	-0.49088	0.64240	1.34399
11.70800	-0.49057	0.64346	1.34171
11.70900	-0.49072	0.64133	1.34308
11.71000	-0.49057	0.64087	1.34277
11.71100	-0.49042	0.64072	1.34338
11.71200	-0.49240	0.64041	1.34232
11.71300	-0.49057	0.63919	1.34308
11.71400	-0.49149	0.63889	1.34125
11.71500	-0.49179	0.63782	1.34308
11.71600	-0.48965	0.63812	1.34125
11.71700	-0.49072	0.63751	1.34216
11.71800	-0.49118	0.63721	1.34171
11.71900	-0.49118	0.63690	1.34201
11.72000	-0.49194	0.63675	1.34140
11.72100	-0.49103	0.63492	1.34201
11.72200	-0.49164	0.63553	1.34155
11.72300	-0.49210	0.63522	1.34079
11.72400	-0.49103	0.63553	1.34048
11.72500	-0.49271	0.63538	1.34125
11.72600	-0.49271	0.63339	1.34048
11.72700	-0.49194	0.63171	1.34171
11.72800	-0.49438	0.63309	1.34171
11.72900	-0.49362	0.63187	1.34186
11.73000	-0.49362	0.63171	1.34155
11.73100	-0.48019	0.62546	1.34201
11.73200	-0.49286	0.63080	1.34048
11.73300	-0.49271	0.63080	1.34064
11.73400	-0.49271	0.63065	1.33896
11.73500	-0.49423	0.62958	1.33911
11.73600	-0.49393	0.62912	1.34003
11.73700	-0.49469	0.62881	1.34018
11.73800	-0.49515	0.62698	1.34033
11.73900	-0.49454	0.62805	1.33972
11.74000	-0.49500	0.62683	1.33957
11.74100	-0.49561	0.62714	1.33987
11.74200	-0.49683	0.62820	1.34033
11.74300	-0.49606	0.62653	1.34094
11.74400	-0.49606	0.62698	1.34094
11.74500	-0.49545	0.62592	1.33942
11.74600	-0.49683	0.62576	1.34109
11.74700	-0.49728	0.62469	1.34003
11.74800	-0.49637	0.62408	1.33942
11.74900	-0.49683	0.62469	1.33911
11.75000	-0.49789	0.62347	1.33896
11.75100	-0.49759	0.62347	1.33987
11.75200	-0.49759	0.62256	1.33774
11.75300	-0.49759	0.62256	1.33896
11.75400	-0.49789	0.62317	1.33789
11.75500	-0.49820	0.62241	1.33911
11.75600	-0.49744	0.62057	1.33881
11.75700	-0.49850	0.62149	1.33911
11.75800	-0.49866	0.62103	1.33804
11.75900	-0.49896	0.62012	1.33667
11.76000	-0.49835	0.62027	1.33713
11.76100	-0.49942	0.62027	1.33789
11.76200	-0.49866	0.61890	1.33759
11.76300	-0.49927	0.61935	1.33804
11.76400	-0.50095	0.61935	1.33759
11.76500	-0.49805	0.61783	1.33713
11.76600	-0.50064	0.61722	1.33820
11.76700	-0.50034	0.61783	1.33667
11.76800	-0.50049	0.61691	1.33667
11.76900	-0.50171	0.61569	1.33743
11.77000	-0.50125	0.61478	1.33728
11.77100	-0.50201	0.61554	1.33682
11.77200	-0.50278	0.61523	1.33560
11.77300	-0.50156	0.61493	1.33713
11.77400	-0.50247	0.61493	1.33667
11.77500	-0.50323	0.61386	1.33575
11.77600	-0.50369	0.61508	1.33667
11.77700	-0.50415	0.61539	1.33743
11.77800	-0.50354	0.61356	1.33606
11.77900	-0.50430	0.61218	1.33591
11.78000	-0.50369	0.61279	1.33499
11.78100	-0.50461	0.61234	1.33621
11.78200	-0.50613	0.61142	1.33545
11.78300	-0.50644	0.61127	1.33667
11.78400	-0.50568	0.61111	1.33514
11.78500	-0.50644	0.61035	1.33469
11.78600	-0.50735	0.61127	1.33545
11.78700	-0.50735	0.60928	1.33499
11.78800	-0.50873	0.61096	1.33453
11.78900	-0.50842	0.60822	1.33514
11.79000	-0.50858	0.60867	1.33377
11.79100	-0.50797	0.60867	1.33392
11.79200	-0.50919	0.60852	1.33331
11.79300	-0.50827	0.60837	1.33301
11.79400	-0.50949	0.60730	1.33362
11.79500	-0.51010	0.60776	1.33194
11.79600	-0.50995	0.60699	1.33316
11.79700	-0.50995	0.60715	1.33194
11.79800	-0.51071	0.60654	1.33423
11.79900	-0.51163	0.60577	1.33362
11.80000	-0.51163	0.60425	1.33163
11.80100	-0.51178	0.60410	1.33133
11.80200	-0.51208	0.60471	1.33163
11.80300	-0.51041	0.60532	1.33087
11.80400	-0.51163	0.60318	1.33194
11.80500	-0.51239	0.60364	1.32980
11.80600	-0.51254	0.60349	1.32965
11.80700	-0.51071	0.60440	1.32996
11.80800	-0.51117	0.60226	1.32950
11.80900	-0.51041	0.60303	1.32889
11.81000	-0.51300	0.60242	1.32858
11.81100	-0.51285	0.60272	1.32874
11.81200	-0.51376	0.60257	1.32874
11.81300	-0.51132	0.60257	1.32843
11.81400	-0.51361	0.60181	1.32797
11.81500	-0.51437	0.60211	1.32767
11.81600	-0.51361	0.60059	1.32935
11.81700	-0.51483	0.60165	1.32645
11.81800	-0.51407	0.60150	1.32797
11.81900	-0.51392	0.60181	1.32675
11.82000	-0.51422	0.60120	1.32782
11.82100	-0.51285	0.60089	1.32706
11.82200	-0.51407	0.59998	1.32690
11.82300	-0.51331	0.60150	1.32736
11.82400	-0.51315	0.60028	1.32690
11.82500	-0.51361	0.59967	1.32675
11.82600	-0.51376	0.59967	1.32736
11.82700	-0.51422	0.60059	1.32767
11.82800	-0.51392	0.60074	1.32813
11.82900	-0.51529	0.60074	1.32614
11.83000	-0.51437	0.60043	1.32690
11.83100	-0.51437	0.59998	1.32584
11.83200	-0.51422	0.60089	1.32721
11.83300	-0.51498	0.60074	1.32568
11.83400	-0.51376	0.60043	1.32782
11.83500	-0.51498	0.60104	1.32721
11.83600	-0.51498	0.60043	1.32782
11.83700	-0.51422	0.60013	1.32675
11.83800	-0.51498	0.60120	1.32645
11.83900	-0.51498	0.60120	1.32584
11.84000	-0.51407	0.60150	1.32660
11.84100	-0.51254	0.59952	1.32645
11.84200	-0.51315	0.60150	1.32660
11.84300	-0.51407	0.59982	1.32690
11.84400	-0.51300	0.60089	1.32660
11.84500	-0.51239	0.59967	1.32599
11.84600	-0.51239	0.59952	1.32645
11.84700	-0.51224	0.59799	1.32538
11.84800	-0.51193	0.59906	1.32645
11.84900	-0.51239	0.59799	1.32492
11.85000	-0.51254	0.59769	1.32462
11.85100	-0.51270	0.59723	1.32645
11.85200	-0.51132	0.59784	1.32507
11.85300	-0.51178	0.59784	1.32599
11.85400	-0.51132	0.59875	1.32690
11.85500	-0.51224	0.59647	1.32568
11.85600	-0.51208	0.59814	1.32553
11.85700	-0.51117	0.59784	1.32721
11.85800	-0.51086	0.59769	1.32645
11.85900	-0.51071	0.59799	1.32843
11.86000	-0.51071	0.59784	1.32843
11.86100	-0.51178	0.59692	1.32690
11.86200	-0.51117	0.59784	1.32721
11.86300	-0.50995	0.59723	1.32813
11.86400	-0.51178	0.59799	1.32813
11.86500	-0.51178	0.59738	1.33026
11.86600	-0.51041	0.59570	1.32935
11.86700	-0.51270	0.59708	1.32996
11.86800	-0.51254	0.59784	1.33118
11.86900	-0.51163	0.59723	1.33163
11.87000	-0.51178	0.59616	1.33255
11.87100	-0.51178	0.59830	1.33301
11.87200	-0.51224	0.59540	1.33469
11.87300	-0.51147	0.59555	1.33469
11.87400	-0.51178	0.59753	1.33316
11.87500	-0.51132	0.59753	1.33423
11.87600	-0.51239	0.59769	1.33621
11.87700	-0.51071	0.59784	1.33575
11.87800	-0.50995	0.59769	1.33774
11.87900	-0.51254	0.59830	1.33987
11.88000	-0.51132	0.59860	1.33820
11.88100	-0.51239	0.59677	1.33896
11.88200	-0.51132	0.59677	1.33972
11.88300	-0.51132	0.59723	1.34033
11.88400	-0.51163	0.59692	1.34201
11.88500	-0.51208	0.59494	1.34125
11.88600	-0.51254	0.59311	1.34201
11.88700	-0.51254	0.59326	1.34247
11.88800	-0.51270	0.59357	1.34354
11.88900	-0.51346	0.59250	1.34354
11.89000	-0.51270	0.59052	1.34628
11.89100	-0.51300	0.59052	1.34521
11.89200	-0.51315	0.59113	1.34735
11.89300	-0.51559	0.59052	1.34766
11.89400	-0.51437	0.59097	1.34979
11.89500	-0.51544	0.59128	1.34857
11.89600	-0.51483	0.59265	1.35147
11.89700	-0.51590	0.59158	1.35117
11.89800	-0.51620	0.59235	1.35345
11.89900	-0.51605	0.59311	1.35162
11.90000	-0.51712	0.59341	1.35483
11.90100	-0.51712	0.59418	1.35513
11.90200	-0.51666	0.59357	1.35574
11.90300	-0.51865	0.59433	1.35773
11.90400	-0.51727	0.59509	1.35712
11.90500	-0.51895	0.59464	1.35757
11.90600	-0.51804	0.59586	1.35895
11.90700	-0.51926	0.59586	1.36032
11.90800	-0.51819	0.59448	1.36169
11.90900	-0.51910	0.59479	1.36154
11.91000	-0.51910	0.59372	1.36383
11.91100	-0.51987	0.59448	1.36490
11.91200	-0.52032	0.59357	1.36490
11.91300	-0.51956	0.59387	1.36734
11.91400	-0.51910	0.59250	1.36642
11.91500	-0.52124	0.59097	1.36642
11.91600	-0.52017	0.59204	1.36887
11.91700	-0.52078	0.59113	1.36856
11.91800	-0.51987	0.59219	1.36993
11.91900	-0.52032	0.59341	1.36963
11.92000	-0.52048	0.59235	1.37131
11.92100	-0.52139	0.59204	1.37192
11.92200	-0.52231	0.59250	1.37207
11.92300	-0.52185	0.59433	1.37436
11.92400	-0.52185	0.59357	1.37405
11.92500	-0.52231	0.59448	1.37527
11.92600	-0.52185	0.59464	1.37543
11.92700	-0.52353	0.59326	1.37543
11.92800	-0.52261	0.59509	1.37787
11.92900	-0.52307	0.59418	1.37589
11.93000	-0.52338	0.59601	1.37894
11.93100	-0.52185	0.59555	1.37787
11.93200	-0.52414	0.59479	1.37924
11.93300	-0.52277	0.59601	1.37955
11.93400	-0.52277	0.59494	1.38092
11.93500	-0.52368	0.59570	1.37985
11.93600	-0.52307	0.59525	1.38199
11.93700	-0.52200	0.59631	1.38214
11.93800	-0.52185	0.59540	1.38184
11.93900	-0.52475	0.59570	1.38077
11.94000	-0.52338	0.59586	1.38321
11.94100	-0.52139	0.59738	1.38351
11.94200	-0.52277	0.59631	1.38351
11.94300	-0.52307	0.59570	1.38428
11.94400	-0.52231	0.59616	1.38626
11.94500	-0.52383	0.59662	1.38580
11.94600	-0.52307	0.59647	1.38550
11.94700	-0.52368	0.59677	1.38641
11.94800	-0.52505	0.59723	1.38565
11.94900	-0.52551	0.59769	1.38565
11.95000	-0.52521	0.59769	1.38733
11.95100	-0.52475	0.59677	1.38718
11.95200	-0.52551	0.59738	1.38870
11.95300	-0.52658	0.59647	1.38779
11.95400	-0.52628	0.59799	1.38840
11.95500	-0.52567	0.59708	1.38901
11.95600	-0.52704	0.59921	1.38840
11.95700	-0.52536	0.59952	1.38901
11.95800	-0.52612	0.59982	1.38931
11.95900	-0.52582	0.59967	1.39114
11.96000	-0.52719	0.60059	1.39038
11.96100	-0.52567	0.60104	1.39023
11.96200	-0.52597	0.60013	1.39084
11.96300	-0.52765	0.59998	1.39175
11.96400	-0.52765	0.60089	1.39099
11.96500	-0.52734	0.59998	1.39099
11.96600	-0.52750	0.60043	1.39206
11.96700	-0.52765	0.59921	1.39282
11.96800	-0.52780	0.60013	1.39206
11.96900	-0.52673	0.60059	1.39435
11.97000	-0.52826	0.60028	1.39236
11.97100	-0.52826	0.59937	1.39481
11.97200	-0.52826	0.60089	1.39236
11.97300	-0.52780	0.60135	1.39236
11.97400	-0.52887	0.60074	1.39313
11.97500	-0.52917	0.60165	1.39343
11.97600	-0.52887	0.60181	1.39420
11.97700	-0.52856	0.60074	1.39404
11.97800	-0.52750	0.60181	1.39313
11.97900	-0.52933	0.60272	1.39221
11.98000	-0.52856	0.60211	1.39236
11.98100	-0.52689	0.60272	1.39297
11.98200	-0.52841	0.60349	1.39221
11.98300	-0.52826	0.60150	1.39297
11.98400	-0.52826	0.60333	1.39297
11.98500	-0.52765	0.60318	1.39191
11.98600	-0.52917	0.60242	1.39099
11.98700	-0.52765	0.60394	1.39206
11.98800	-0.52887	0.60349	1.39191
11.98900	-0.52780	0.60364	1.39175
11.99000	-0.52734	0.60379	1.39191
11.99100	-0.52856	0.60379	1.39069
11.99200	-0.52887	0.60440	1.39069
11.99300	-0.52887	0.60501	1.39114
