"s"	"Fx"	"Fy"	"Fz"
3.05500	0.14572	-0.07156	-0.18234
3.05600	0.14603	-0.07217	-0.18311
3.05700	0.14404	-0.07324	-0.18112
3.05800	0.14587	-0.07172	-0.18265
3.05900	0.14481	-0.07233	-0.18219
3.06000	0.14496	-0.07202	-0.18158
3.06100	0.14572	-0.07248	-0.18204
3.06200	0.14618	-0.07278	-0.18204
3.06300	0.14374	-0.07141	-0.18280
3.06400	0.14465	-0.07233	-0.18188
3.06500	0.14496	-0.07172	-0.18219
3.06600	0.14557	-0.07401	-0.18250
3.06700	0.14587	-0.07050	-0.18158
3.06800	0.14389	-0.07278	-0.18280
3.06900	0.14572	-0.07156	-0.18341
3.07000	0.14465	-0.07217	-0.18250
3.07100	0.14557	-0.07278	-0.18234
3.07200	0.14526	-0.07385	-0.18250
3.07300	0.14450	-0.07263	-0.18265
3.07400	0.14450	-0.07233	-0.18280
3.07500	0.14526	-0.07263	-0.18204
3.07600	0.14404	-0.07309	-0.18265
3.07700	0.14465	-0.07248	-0.18265
3.07800	0.14526	-0.07309	-0.18188
3.07900	0.14420	-0.07187	-0.18265
3.08000	0.14496	-0.07263	-0.18356
3.08100	0.14542	-0.07187	-0.18250
3.08200	0.14465	-0.07202	-0.18280
3.08300	0.14511	-0.07294	-0.18295
3.08400	0.14664	-0.07156	-0.18265
3.08500	0.14481	-0.07187	-0.18341
3.08600	0.14572	-0.07202	-0.18219
3.08700	0.14587	-0.07202	-0.18417
3.08800	0.14435	-0.07233	-0.18311
3.08900	0.14465	-0.07278	-0.18387
3.09000	0.14496	-0.07416	-0.18326
3.09100	0.14496	-0.07187	-0.18265
3.09200	0.14542	-0.07263	-0.18326
3.09300	0.14465	-0.07187	-0.18311
3.09400	0.14481	-0.07294	-0.18219
3.09500	0.14481	-0.07263	-0.18204
3.09600	0.14557	-0.07217	-0.18295
3.09700	0.14481	-0.07202	-0.18387
3.09800	0.14420	-0.07278	-0.18219
3.09900	0.14481	-0.07217	-0.18387
3.10000	0.14542	-0.07233	-0.18265
3.10100	0.14618	-0.07248	-0.18265
3.10200	0.14496	-0.07385	-0.18234
3.10300	0.14542	-0.07339	-0.18250
3.10400	0.14496	-0.07156	-0.18341
3.10500	0.14526	-0.07248	-0.18372
3.10600	0.14435	-0.07385	-0.18356
3.10700	0.14542	-0.07294	-0.18311
3.10800	0.14374	-0.07278	-0.18250
3.10900	0.14542	-0.07095	-0.18372
3.11000	0.14526	-0.07263	-0.18295
3.11100	0.14450	-0.07248	-0.18143
3.11200	0.14435	-0.07248	-0.18295
3.11300	0.14572	-0.07202	-0.18250
3.11400	0.14511	-0.07248	-0.18341
3.11500	0.14359	-0.07263	-0.18250
3.11600	0.14374	-0.07187	-0.18082
3.11700	0.14343	-0.07202	-0.18311
3.11800	0.14481	-0.07080	-0.18143
3.11900	0.14603	-0.07233	-0.18250
3.12000	0.14511	-0.07233	-0.18250
3.12100	0.14420	-0.07339	-0.18341
3.12200	0.14542	-0.07187	-0.18311
3.12300	0.14633	-0.07278	-0.18219
3.12400	0.14587	-0.07248	-0.18326
3.12500	0.14572	-0.07202	-0.18280
3.12600	0.14511	-0.07080	-0.18234
3.12700	-0.10223	-0.07339	-0.18311
3.12800	-0.12009	-0.07416	-0.18311
3.12900	-0.11978	-0.07278	-0.18387
3.13000	-0.12146	-0.07141	-0.18295
3.13100	-0.12054	-0.07187	-0.18326
3.13200	-0.12039	-0.07141	-0.18341
3.13300	-0.12039	-0.07309	-0.18280
3.13400	-0.12054	-0.07248	-0.18250
3.13500	-0.12009	-0.07187	-0.18265
3.13600	-0.12085	-0.07248	-0.18265
3.13700	-0.12070	-0.07248	-0.18295
3.13800	-0.11658	-0.07324	-0.15686
3.13900	-0.11459	-0.07248	-0.15747
3.14000	-0.10559	-0.06805	-0.13748
3.14100	-0.10132	-0.06607	-0.13229
3.14200	-0.10162	-0.06546	-0.13123
3.14300	-0.09369	-0.05936	-0.10574
3.14400	-0.09384	-0.05966	-0.10727
3.14500	-0.08774	-0.05447	-0.09827
3.14600	-0.08682	-0.05447	-0.09552
3.14700	-0.08743	-0.05264	-0.09415
3.14800	-0.08224	-0.04593	-0.08102
3.14900	-0.08118	-0.04639	-0.08011
3.15000	-0.07782	-0.04120	-0.07217
3.15100	-0.07523	-0.04135	-0.06851
3.15200	-0.07538	-0.04028	-0.06668
3.15300	-0.06821	-0.04028	-0.05524
3.15400	-0.06821	-0.04150	-0.05707
3.15500	-0.06454	-0.03525	-0.04456
3.15600	-0.06226	-0.03403	-0.04242
3.15700	-0.06332	-0.03372	-0.04395
3.15800	-0.05554	-0.03479	-0.02960
3.15900	-0.05615	-0.03326	-0.03082
3.16000	-0.05188	-0.02686	-0.02960
3.16100	-0.04898	-0.02670	-0.03067
3.16200	-0.04974	-0.02701	-0.03143
3.16300	-0.04196	-0.02762	-0.01648
3.16400	-0.04257	-0.02655	-0.01770
3.16500	-0.04471	-0.02213	-0.01801
3.16600	-0.04333	-0.02090	-0.01740
3.16700	-0.04257	-0.01984	-0.01785
3.16800	-0.03662	-0.02090	-0.01846
3.16900	-0.03632	-0.02106	-0.01785
3.17000	-0.03647	-0.02121	-0.01694
3.17100	-0.03738	-0.02045	-0.01740
3.17200	-0.03647	-0.01953	-0.01785
3.17300	-0.03006	-0.01358	-0.00427
3.17400	-0.02914	-0.01480	-0.00458
3.17500	-0.02930	-0.01465	-0.00595
3.17600	-0.03006	-0.01389	-0.00534
3.17700	-0.03098	-0.01389	-0.00473
3.17800	-0.02380	-0.01358	-0.00458
3.17900	-0.02350	-0.01434	-0.00351
3.18000	-0.02350	-0.01312	-0.00397
3.18100	-0.02243	-0.01373	-0.00381
3.18200	-0.02258	-0.01358	-0.00397
3.18300	-0.02365	-0.01404	-0.00519
3.18400	-0.02197	-0.01541	-0.00351
3.18500	-0.01801	-0.00824	-0.00397
3.18600	-0.01617	-0.00732	-0.00458
3.18700	-0.01709	-0.00748	-0.00488
3.18800	-0.01648	-0.00748	-0.00427
3.18900	-0.01617	-0.00824	-0.00473
3.19000	-0.01617	-0.00778	-0.00458
3.19100	-0.01709	-0.00763	-0.00443
3.19200	-0.01633	-0.00809	-0.00397
3.19300	-0.01724	-0.00687	0.00854
3.19400	-0.01755	-0.00748	0.00824
3.19500	-0.01282	-0.00854	0.00900
3.19600	-0.01007	-0.00793	0.00732
3.19700	-0.01053	-0.00748	0.00900
3.19800	-0.01175	-0.00031	0.00824
3.19900	-0.00992	-0.00214	0.00854
3.20000	-0.01022	-0.00107	-0.00061
3.20100	-0.01205	-0.00153	-0.00366
3.20200	-0.01190	-0.00076	-0.00397
3.20300	-0.00977	-0.00107	0.00839
3.20400	-0.01068	-0.00031	0.00839
3.20500	-0.01099	-0.00076	0.00778
3.20600	-0.01083	-0.00122	0.00748
3.20700	-0.00977	-0.00076	0.00900
3.20800	-0.00977	-0.00107	0.00763
3.20900	-0.01129	-0.00092	0.00809
3.21000	-0.00595	-0.00107	-0.00244
3.21100	-0.00412	-0.00137	-0.00427
3.21200	-0.00458	-0.00137	-0.00397
3.21300	-0.00565	-0.00092	0.00931
3.21400	-0.00427	-0.00137	0.00824
3.21500	-0.00366	-0.00061	-0.00168
3.21600	-0.00412	0.00031	-0.00443
3.21700	-0.00397	-0.00122	-0.00488
3.21800	-0.00519	-0.00015	0.00854
3.21900	-0.00443	-0.00046	0.00961
3.22000	-0.00412	-0.00214	0.00809
3.22100	-0.00336	-0.00137	0.00977
3.22200	-0.00366	-0.00076	0.00748
3.22300	-0.00488	-0.00061	0.00763
3.22400	-0.00443	-0.00061	0.00809
3.22500	-0.00519	-0.00076	-0.00229
3.22600	-0.00443	-0.00153	-0.00488
3.22700	-0.00412	-0.00153	-0.00473
3.22800	-0.00412	-0.00046	0.00839
3.22900	-0.00412	0.00000	0.00870
3.23000	-0.00458	-0.00092	0.00900
3.23100	-0.00412	-0.00015	0.00778
3.23200	-0.00443	-0.00137	0.00824
3.23300	-0.00412	0.00565	0.00778
3.23400	-0.00381	0.00549	0.00854
3.23500	0.00107	0.00656	-0.00244
3.23600	0.00290	0.00519	-0.00427
3.23700	0.00229	0.00626	-0.00320
3.23800	0.00122	0.00458	0.00824
3.23900	0.00198	0.00580	0.00778
3.24000	0.00290	0.00504	0.00793
3.24100	0.00214	0.00580	0.00748
3.24200	0.00259	0.00519	0.00748
3.24300	0.00229	0.00443	0.00732
3.24400	0.00168	0.00549	0.00839
3.24500	0.00427	0.00626	0.00824
3.24600	0.00305	0.00549	0.00793
3.24700	0.00076	0.00519	0.00748
3.24800	0.00244	0.00458	-0.00458
3.24900	0.00244	0.00397	-0.00443
3.25000	0.00229	0.00687	0.00549
3.25100	0.00183	0.00473	0.00824
3.25200	0.00168	0.00488	0.00732
3.25300	0.00351	0.00443	0.00885
3.25400	0.00092	0.00565	0.00793
3.25500	0.00244	0.00595	0.00793
3.25600	0.00168	0.00641	0.00854
3.25700	0.00137	0.00443	0.00885
3.25800	0.00305	0.00580	-0.00565
3.25900	0.00183	0.00443	-0.00504
3.26000	0.00259	0.00580	0.00473
3.26100	0.00305	0.00443	0.00687
3.26200	0.00275	0.00626	0.00732
3.26300	0.00259	0.00565	0.00916
3.26400	0.00244	0.00565	0.00916
3.26500	0.00305	0.00504	-0.00168
3.26600	0.00153	0.00595	-0.00534
3.26700	0.00336	0.00580	-0.00488
3.26800	0.00198	0.00488	0.00839
3.26900	0.00183	0.00549	0.00839
3.27000	0.00351	0.00473	0.00809
3.27100	0.00275	0.00458	0.00839
3.27200	0.00305	0.00702	0.00748
3.27300	0.00244	0.00656	0.00793
3.27400	0.00259	0.00534	0.00793
3.27500	0.00214	0.00565	-0.00214
3.27600	0.00153	0.00443	-0.00458
3.27700	0.00275	0.00565	-0.00381
3.27800	0.00275	0.00519	0.00854
3.27900	0.00244	0.00519	0.00900
3.28000	0.00198	0.00549	0.00824
3.28100	0.00168	0.00595	0.00839
3.28200	0.00290	0.00549	0.00870
3.28300	0.00305	0.00565	0.00809
3.28400	0.00198	0.00504	0.00778
3.28500	0.00336	0.00580	-0.00198
3.28600	0.00320	0.00641	-0.00397
3.28700	0.00305	0.00549	-0.00473
3.28800	0.00244	0.00610	0.00809
3.28900	0.00137	0.00565	0.00793
3.29000	0.00107	0.00702	0.00809
3.29100	0.00351	0.00580	0.00839
3.29200	0.00198	0.00610	0.00900
3.29300	0.00320	0.00595	0.00809
3.29400	0.00229	0.00504	0.00992
3.29500	0.00366	0.00504	-0.00183
3.29600	0.00244	0.00519	-0.00412
3.29700	0.00290	0.00488	-0.00488
3.29800	0.00290	0.00534	0.00824
3.29900	0.00275	0.00626	0.00732
3.30000	0.00320	0.00534	0.00748
3.30100	0.00122	0.00610	0.00778
3.30200	0.00183	0.00534	0.00854
3.30300	0.00244	0.00534	-0.00519
3.30400	0.00290	0.00473	-0.00641
3.30500	0.00229	0.00595	0.00519
3.30600	0.00320	0.00519	0.00778
3.30700	0.00229	0.00641	0.00763
3.30800	0.00366	0.00519	0.00824
3.30900	0.00198	0.00549	0.00824
3.31000	0.00290	0.00641	0.00809
3.31100	0.00122	0.00595	0.00732
3.31200	0.00137	0.00610	0.00793
3.31300	0.00122	0.00626	-0.00519
3.31400	0.00229	0.00565	-0.00595
3.31500	0.00168	0.00610	0.00473
3.31600	0.00229	0.00549	0.00748
3.31700	0.00275	0.00595	0.00809
3.31800	0.00229	0.00565	0.00656
3.31900	0.00290	0.00580	0.00824
3.32000	0.00244	0.00549	0.00763
3.32100	0.00320	0.00595	0.00763
3.32200	0.00153	0.00565	0.00916
3.32300	0.00229	0.00595	-0.00595
3.32400	0.00229	0.00504	-0.00610
3.32500	0.00153	0.00565	0.00519
3.32600	0.00168	0.00641	0.00854
3.32700	0.00168	0.00595	0.00702
3.32800	0.00244	0.00732	0.00732
3.32900	0.00183	0.00580	0.00809
3.33000	0.00381	0.00504	0.00839
3.33100	0.00275	0.00473	0.00702
3.33200	0.00259	0.00534	0.00702
3.33300	0.00214	0.00519	0.00778
3.33400	0.00122	0.00641	0.00656
3.33500	0.00351	0.00671	-0.00259
3.33600	0.00229	0.00610	-0.00519
3.33700	0.00320	0.00504	-0.00458
3.33800	0.00244	0.00443	0.00778
3.33900	0.00259	0.00580	0.00778
3.34000	0.00259	0.00595	0.00809
3.34100	0.00214	0.00626	0.00717
3.34200	0.00244	0.00534	0.00763
3.34300	0.00198	0.00458	0.00809
3.34400	0.00259	0.00473	0.00778
3.34500	0.00244	0.00565	0.00793
3.34600	0.00336	0.00427	0.00702
3.34700	0.00168	0.00519	0.00839
3.34800	0.00290	0.00549	-0.00565
3.34900	0.00198	0.00565	-0.00458
3.35000	0.00320	0.00488	0.00671
3.35100	0.00229	0.00549	0.00839
3.35200	0.00275	0.00595	0.00778
3.35300	0.00198	0.00504	0.00870
3.35400	0.00336	0.00381	0.00809
3.35500	0.00320	0.00534	0.00885
3.35600	0.00214	0.00488	0.00702
3.35700	0.00259	0.00687	0.00717
3.35800	0.00244	0.00671	-0.00397
3.35900	0.00244	0.00565	-0.00580
3.36000	0.00259	0.00565	0.00504
3.36100	0.00229	0.00595	0.00870
3.36200	0.00214	0.00519	0.00824
3.36300	0.00137	0.00519	0.00748
3.36400	0.00153	0.00504	0.00839
3.36500	0.00229	0.00610	-0.00244
3.36600	0.00137	0.00580	-0.00610
3.36700	0.00351	0.00443	-0.00565
3.36800	0.00366	0.00488	0.00793
3.36900	0.00214	0.00671	0.00732
3.37000	0.00290	0.00641	0.00885
3.37100	0.00137	0.00717	0.00931
3.37200	0.00275	0.00565	0.00839
3.37300	0.00198	0.00519	0.00809
3.37400	0.00198	0.00580	0.00885
3.37500	0.00290	0.00610	-0.00168
3.37600	0.00214	0.00656	-0.00427
3.37700	0.00198	0.00580	-0.00549
3.37800	0.00320	0.00610	0.00992
3.37900	0.00275	0.00534	0.00824
3.38000	0.00351	0.00519	0.00656
3.38100	0.00305	0.00488	0.00854
3.38200	0.00229	0.00412	0.00626
3.38300	0.00244	0.00549	0.00946
3.38400	0.00153	0.00687	0.00793
3.38500	0.00183	0.00473	0.00748
3.38600	0.00259	0.00641	0.00854
3.38700	0.00183	0.00473	0.00946
3.38800	0.00290	0.00534	-0.00534
3.38900	0.00259	0.00519	-0.00473
3.39000	0.00259	0.00565	0.00397
3.39100	0.00198	0.00641	0.00839
3.39200	0.00229	0.00473	0.00778
3.39300	0.00214	0.00565	0.00748
3.39400	0.00107	0.00519	0.00763
3.39500	0.00809	0.00549	0.00031
3.39600	0.00900	0.00656	-0.00458
3.39700	0.00961	0.00534	-0.00549
3.39800	0.00259	0.00458	0.00687
3.39900	0.00275	0.00549	0.00824
3.40000	0.00198	0.00565	0.00839
3.40100	0.00244	0.00549	0.00732
3.40200	0.00275	0.00534	0.00824
3.40300	0.00244	0.00595	0.00809
3.40400	0.00366	0.00549	0.00916
3.40500	0.00275	0.00656	0.00763
3.40600	0.00168	0.00671	0.00702
3.40700	0.00214	0.00519	0.00916
3.40800	0.00168	0.00519	-0.00534
3.40900	0.00381	0.00595	-0.00534
3.41000	0.00198	0.00534	0.00473
3.41100	0.00320	0.00549	0.00854
3.41200	0.00320	0.00580	0.00854
3.41300	0.00870	0.00595	0.00824
3.41400	0.00870	0.00473	0.00824
3.41500	0.00244	0.00504	-0.00153
3.41600	0.00336	0.00580	-0.00488
3.41700	0.00320	0.00656	-0.00458
3.41800	0.00305	0.00595	0.00809
3.41900	0.00336	0.00473	0.00809
3.42000	0.00290	0.00473	0.00824
3.42100	0.00214	0.00534	0.00732
3.42200	0.00137	0.00534	0.00778
3.42300	0.00916	0.00519	0.00809
3.42400	0.00778	0.00504	0.00702
3.42500	0.00336	0.00626	-0.00198
3.42600	0.00397	0.00671	-0.00473
3.42700	0.00244	0.00504	-0.00443
3.42800	0.00290	0.00656	0.00885
3.42900	0.00198	0.00565	0.00824
3.43000	0.00244	0.00610	0.00961
3.43100	0.00198	0.00595	0.00854
3.43200	0.00290	0.00595	0.00717
3.43300	0.00320	0.00626	-0.00595
3.43400	0.00183	0.00534	-0.00366
3.43500	0.00290	0.00732	0.00504
3.43600	0.00198	0.00504	0.00824
3.43700	0.00290	0.00565	0.00900
3.43800	0.00854	0.00534	-0.00488
3.43900	0.00870	0.00549	-0.00549
3.44000	0.00473	0.00626	0.00412
3.44100	0.00351	0.00458	0.00885
3.44200	0.00305	0.00565	0.00854
3.44300	0.00290	0.00519	0.00839
3.44400	0.00229	0.00626	0.01038
3.44500	0.00122	0.00595	-0.00137
3.44600	0.00229	0.00366	-0.00458
3.44700	0.00168	0.00504	-0.00427
3.44800	0.00916	0.00656	0.00824
3.44900	0.00839	0.00687	0.00854
3.45000	0.00427	0.00504	0.00809
3.45100	0.00275	0.00473	0.00854
3.45200	0.00290	0.00504	0.00702
3.45300	0.00275	0.00580	0.00839
3.45400	0.00244	0.00473	0.00809
3.45500	0.00092	0.00534	-0.00183
3.45600	0.00351	0.00565	-0.00458
3.45700	0.00275	0.00671	-0.00427
3.45800	0.00092	0.00641	0.00809
3.45900	0.00336	0.00565	0.00824
3.46000	0.00259	0.00595	0.00854
3.46100	0.00198	0.00473	0.00809
3.46200	0.00259	0.00504	0.00748
3.46300	0.00931	0.00610	-0.00549
3.46400	0.00977	0.00488	-0.00580
3.46500	0.00412	0.00488	0.00595
3.46600	0.00320	0.00595	0.00824
3.46700	0.00290	0.00534	0.00732
3.46800	0.00168	0.00534	0.00931
3.46900	0.00366	0.00565	0.00763
3.47000	0.00290	0.00565	0.00870
3.47100	0.00275	0.00534	0.00824
3.47200	0.00290	0.00473	0.00977
3.47300	0.00916	0.00427	-0.00458
3.47400	0.00946	0.00504	-0.00519
3.47500	0.00336	0.00519	0.00397
3.47600	0.00305	0.00565	0.00778
3.47700	0.00168	0.00580	0.00732
3.47800	0.00290	0.00534	0.00885
3.47900	0.00214	0.00473	0.00854
3.48000	0.00320	0.00580	-0.00092
3.48100	0.00153	0.00671	-0.00381
3.48200	0.00244	0.00565	-0.00580
3.48300	0.00214	0.00610	0.00885
3.48400	0.00259	0.00458	0.00702
3.48500	0.00809	0.00748	0.00824
3.48600	0.00916	0.00580	0.00793
3.48700	0.00793	0.00534	0.00809
3.48800	0.00244	0.00595	0.00839
3.48900	0.00198	0.00534	0.00824
3.49000	0.00244	0.00443	-0.00061
3.49100	0.00153	0.00580	-0.00519
3.49200	0.00153	0.00504	-0.00412
3.49300	0.00854	0.00580	0.00839
3.49400	0.00854	0.00458	0.00854
3.49500	0.00504	0.00671	0.00961
3.49600	0.00275	0.00534	0.00793
3.49700	0.00259	0.00534	0.00763
3.49800	0.00259	0.00565	-0.00473
3.49900	0.00290	0.00641	-0.00473
3.50000	0.00244	0.00656	0.00427
3.50100	0.00183	0.00595	0.00885
3.50200	0.00153	0.00565	0.00778
3.50300	0.00183	0.00427	0.00809
3.50400	0.00229	0.00595	0.00641
3.50500	0.00183	0.00565	-0.00137
3.50600	0.00305	0.00488	-0.00473
3.50700	0.00183	0.00519	-0.00458
3.50800	0.00992	0.00443	0.00854
3.50900	0.00931	0.00504	0.00824
3.51000	0.00519	0.00610	0.00977
3.51100	0.00244	0.00565	0.00778
3.51200	0.00214	0.00687	0.00732
3.51300	0.00122	0.00565	-0.00473
3.51400	0.00153	0.00641	-0.00320
3.51500	0.00183	0.00504	0.00549
3.51600	0.00320	0.00656	0.00687
3.51700	0.00198	0.00443	0.00824
3.51800	0.00977	0.00565	0.00824
3.51900	0.00870	0.00519	0.00854
3.52000	0.00443	0.00504	-0.00275
3.52100	0.00229	0.00626	-0.00412
3.52200	0.00320	0.00519	-0.00381
3.52300	0.00244	0.00671	0.00824
3.52400	0.00244	0.00610	0.00900
3.52500	0.00290	0.00626	0.00854
3.52600	0.00137	0.00595	0.00900
3.52700	0.00290	0.00534	0.00702
3.52800	0.00259	0.00504	0.00916
3.52900	0.00153	0.00565	0.00870
3.53000	0.00290	0.00580	-0.00229
3.53100	0.00198	0.00656	-0.00412
3.53200	0.00320	0.00641	-0.00366
3.53300	0.00259	0.00595	0.00900
3.53400	0.00229	0.00534	0.00839
3.53500	0.00656	0.00641	0.00854
3.53600	0.00900	0.00580	0.00854
3.53700	0.00931	0.00626	0.00732
3.53800	0.00183	0.00580	-0.00473
3.53900	0.00305	0.00610	-0.00397
3.54000	0.00366	0.00610	0.00626
3.54100	0.00320	0.00458	0.00778
3.54200	0.00259	0.00641	0.00793
3.54300	0.00259	0.00458	0.00839
3.54400	0.00214	0.00610	0.00778
3.54500	0.00214	0.00580	-0.00229
3.54600	0.00229	0.00549	-0.00412
3.54700	0.00122	0.00610	-0.00595
3.54800	0.00122	0.00626	0.00900
3.54900	0.00275	0.00473	0.00763
3.55000	0.00305	0.00626	0.00732
3.55100	0.00336	0.00549	0.00732
3.55200	0.00397	0.00534	0.00763
3.55300	0.00336	0.00610	-0.00427
3.55400	0.00351	0.00595	-0.00458
3.55500	0.00198	0.00534	0.00519
3.55600	0.00168	0.00565	0.00900
3.55700	0.00229	0.00519	0.00717
3.55800	0.00275	0.00549	0.00671
3.55900	0.00229	0.00565	0.00763
3.56000	0.00702	0.00412	0.00870
3.56100	0.00977	0.00717	0.00793
3.56200	0.00870	0.00397	0.00931
3.56300	0.00153	0.00549	-0.00519
3.56400	0.00320	0.00565	-0.00504
3.56500	0.00107	0.00534	0.00458
3.56600	0.00259	0.00473	0.00763
3.56700	0.00229	0.00549	0.00748
3.56800	0.00275	0.00656	0.00702
3.56900	0.00183	0.00595	0.00809
3.57000	0.00168	0.00565	0.00748
3.57100	0.00122	0.00610	0.00992
3.57200	0.00183	0.00656	0.00824
3.57300	0.00244	0.00412	-0.00397
3.57400	0.00275	0.00534	-0.00534
3.57500	0.00259	0.00656	0.00458
3.57600	0.00397	0.00671	0.00656
3.57700	0.00214	0.00549	0.00793
3.57800	0.00885	0.00595	0.00732
3.57900	0.00946	0.00549	0.00916
3.58000	0.00183	0.00519	0.00809
3.58100	0.00244	0.00473	0.00961
3.58200	0.00290	0.00565	0.00839
3.58300	0.00137	0.00549	0.00778
3.58400	0.00137	0.00687	0.00870
3.58500	0.00351	0.00595	-0.00214
3.58600	0.00198	0.00610	-0.00473
3.58700	0.00320	0.00656	-0.00519
3.58800	0.00214	0.00580	0.00870
3.58900	0.00244	0.00534	0.00702
3.59000	0.00748	0.00504	0.00824
3.59100	0.01007	0.00534	0.00793
3.59200	0.00854	0.00626	0.00732
3.59300	0.00107	0.00504	0.00778
3.59400	0.00275	0.00549	0.00809
3.59500	0.00229	0.00702	-0.00244
3.59600	0.00168	0.00549	-0.00519
3.59700	0.00259	0.00473	-0.00443
3.59800	0.00244	0.00534	0.00778
3.59900	0.00229	0.00549	0.00793
3.60000	0.00214	0.00580	0.00824
3.60100	0.00275	0.00671	0.00839
3.60200	0.00336	0.00565	0.00824
3.60300	0.00168	-0.00107	-0.00626
3.60400	0.00275	-0.00214	-0.00458
3.60500	0.00168	0.00381	0.00595
3.60600	0.00183	0.00504	0.00778
3.60700	0.00259	0.00549	0.00885
3.60800	0.00854	0.00504	0.00900
3.60900	0.00870	0.00565	0.00793
3.61000	0.00412	0.00580	0.00839
3.61100	0.00214	0.00610	0.00793
3.61200	0.00229	0.00534	0.00885
3.61300	0.00183	0.00504	-0.00519
3.61400	0.00153	0.00610	-0.00381
3.61500	0.00259	0.00565	0.00565
3.61600	0.00198	0.00443	0.00778
3.61700	0.00305	0.00656	0.00900
3.61800	0.00931	0.00656	0.00793
3.61900	0.00900	0.00519	0.00885
3.62000	0.00412	0.00549	-0.00122
3.62100	0.00259	0.00458	-0.00519
3.62200	0.00290	0.00565	-0.00427
3.62300	0.00259	0.00519	0.00977
3.62400	0.00137	0.00519	0.00748
3.62500	0.00290	0.00580	0.00778
3.62600	0.00214	0.00473	0.00717
3.62700	0.00290	0.00504	0.00885
3.62800	0.00214	0.00519	0.00732
3.62900	0.00229	0.00534	0.00809
3.63000	0.00748	0.00519	-0.00122
3.63100	0.00992	0.00656	-0.00412
3.63200	0.01022	0.00549	-0.00534
3.63300	0.00305	0.00626	0.00900
3.63400	0.00351	0.00595	0.00946
3.63500	0.00214	0.00534	0.00839
3.63600	0.00244	0.00671	0.00854
3.63700	0.00137	0.00504	0.00732
3.63800	0.00122	0.00595	-0.00519
3.63900	0.00351	0.00488	-0.00595
3.64000	0.00259	0.00473	0.00565
3.64100	0.00198	0.00732	0.00748
3.64200	0.00244	0.00595	0.00748
3.64300	0.00916	0.00610	0.00839
3.64400	0.00809	0.00626	0.00809
3.64500	0.00443	0.00565	0.00839
3.64600	0.00336	0.00427	0.00885
3.64700	0.00259	0.00580	0.00931
3.64800	0.00290	0.00519	-0.00488
3.64900	0.00153	0.00610	-0.00443
3.65000	0.00229	0.00443	0.00626
3.65100	0.00198	0.00458	0.00931
3.65200	0.00168	0.00580	0.00931
3.65300	0.00931	0.00610	0.00809
3.65400	0.00885	0.00595	0.00702
3.65500	0.00504	0.00580	-0.00107
3.65600	0.00244	0.00595	-0.00336
3.65700	0.00290	0.00504	-0.00458
3.65800	0.00168	0.00549	0.00931
3.65900	0.00305	0.00626	0.00824
3.66000	0.00229	0.00580	0.00900
3.66100	0.00336	0.00717	0.00793
3.66200	0.00259	0.00702	0.00839
3.66300	0.00336	0.00504	0.00870
3.66400	0.00259	0.00565	0.00763
3.66500	0.00198	0.00534	-0.00244
3.66600	0.00183	0.00504	-0.00443
3.66700	0.00259	0.00549	-0.00580
3.66800	0.00168	0.00626	0.00793
3.66900	0.00229	0.00443	0.00839
3.67000	0.00900	0.00610	0.00778
3.67100	0.00839	0.00671	0.00778
3.67200	0.00900	0.00626	0.00839
3.67300	0.00244	0.00626	0.00839
3.67400	0.00198	0.00595	0.00732
3.67500	0.00275	0.00565	0.00793
3.67600	0.00259	0.00519	0.00870
3.67700	0.00290	0.00504	0.00748
3.67800	0.00168	0.00580	-0.00427
3.67900	0.00198	0.00458	-0.00275
3.68000	0.00137	0.00595	0.00519
3.68100	0.00198	0.00626	0.00824
3.68200	0.00198	0.00610	0.00687
3.68300	0.00198	0.00488	0.00809
3.68400	0.00198	0.00458	0.00824
3.68500	0.00443	0.00504	0.00839
3.68600	0.00183	0.00534	0.00885
3.68700	0.00153	0.00580	0.00809
3.68800	0.00977	0.00427	-0.00809
3.68900	0.00839	0.00626	-0.00412
3.69000	0.00366	0.00549	0.00443
3.69100	0.00320	0.00565	0.00839
3.69200	0.00198	0.00565	0.00916
3.69300	0.00290	0.00580	0.00702
3.69400	0.00214	0.00504	0.00854
3.69500	0.00153	0.00504	0.00900
3.69600	0.00290	0.00626	0.00854
3.69700	0.00244	0.00626	0.00748
3.69800	0.00183	0.00580	-0.00488
3.69900	0.00229	0.00488	-0.00458
3.70000	0.00198	0.00580	0.00519
3.70100	0.00214	0.00519	0.00809
3.70200	0.00305	0.00656	0.00778
3.70300	0.00183	0.00519	0.00870
3.70400	0.00153	0.00687	0.00702
3.70500	0.00183	0.00519	0.00793
3.70600	0.00320	0.00626	0.00961
3.70700	0.00336	0.00504	0.00839
3.70800	0.00244	0.00488	-0.00626
3.70900	0.00320	0.00610	-0.00305
3.71000	0.00748	0.00580	0.00488
3.71100	0.00977	0.00519	0.00793
3.71200	0.00900	0.00549	0.00870
3.71300	0.00244	0.00504	0.00931
3.71400	0.00229	0.00595	0.00732
3.71500	0.00366	0.00443	0.00870
3.71600	0.00320	0.00504	0.00839
3.71700	0.00122	0.00549	0.00793
3.71800	0.00839	0.00565	-0.00580
3.71900	0.00854	0.00610	-0.00473
3.72000	0.00366	0.00504	0.00443
3.72100	0.00214	0.00534	0.00885
3.72200	0.00320	0.00519	0.00748
3.72300	0.00305	0.00565	0.00824
3.72400	0.00259	0.00488	0.00885
